hora,tipo,nivel,vehiculo_id,vehiculo_tipo,espacios_libres,tiempo_espera_s,tiempo_estacion_s,mensaje
18:29:04,vehiculo_nuevo,info,9,Normal,6,,,V009 [Normal] → En camino creado
18:29:04,espera,warning,7,Normal,6,,,V007 esperando cupo...
18:29:05,ingreso,success,7,Normal,5,,,V007 ingreso -> Espacio #1 | Espera: 0.0s
18:29:06,vehiculo_nuevo,info,10,Normal,5,,,V010 [Normal] → En camino creado
18:29:06,espera,warning,8,Normal,5,,,V008 esperando cupo...
18:29:07,ingreso,success,8,Normal,4,,,V008 ingreso -> Espacio #2 | Espera: 0.0s
18:29:07,vehiculo_nuevo,info,11,Normal,4,,,V011 [Normal] → En camino creado
18:29:08,espera,warning,9,Normal,4,,,V009 esperando cupo...
18:29:08,ingreso,success,9,Normal,3,,,V009 ingreso -> Espacio #3 | Espera: 0.0s
18:29:09,espera,warning,10,Normal,3,,,V010 esperando cupo...
18:29:10,ingreso,success,10,Normal,2,,,V010 ingreso -> Espacio #4 | Espera: 0.0s
18:29:10,espera,warning,11,Normal,2,,,V011 esperando cupo...
18:29:11,ingreso,success,11,Normal,1,,,V011 ingreso -> Espacio #5 | Espera: 0.0s
18:29:17,salida,info,7,Normal,2,,12.35,V007 salio | Estacionado: 12.35s
18:29:18,salida,info,8,Normal,3,,13.67,V008 salio | Estacionado: 13.67s
18:29:22,salida,info,10,Normal,4,,16.48,V010 salio | Estacionado: 16.48s
18:29:22,salida,info,11,Normal,5,,16.09,V011 salio | Estacionado: 16.09s
18:29:24,salida,info,9,Normal,6,,19.37,V009 salio | Estacionado: 19.37s
18:30:27,vehiculo_nuevo,info,12,Normal,6,,,V012 [Normal] → En camino creado
18:30:28,vehiculo_nuevo,info,13,Normal,6,,,V013 [Normal] → En camino creado
18:30:29,vehiculo_nuevo,info,14,Normal,6,,,V014 [Normal] → En camino creado
18:30:29,espera,warning,12,Normal,6,,,V012 esperando cupo...
18:30:30,ingreso,success,12,Normal,5,,,V012 ingreso -> Espacio #1 | Espera: 0.0s
18:30:31,espera,warning,13,Normal,5,,,V013 esperando cupo...
18:30:31,ingreso,success,13,Normal,4,,,V013 ingreso -> Espacio #2 | Espera: 0.0s
18:30:32,vehiculo_nuevo,info,15,Normal,4,,,V015 [Normal] → En camino creado
18:30:32,espera,warning,14,Normal,4,,,V014 esperando cupo...
18:30:33,ingreso,success,14,Normal,3,,,V014 ingreso -> Espacio #3 | Espera: 0.0s
18:30:34,vehiculo_nuevo,info,16,Discapacidad,3,,,V016 [Discapacidad] → En camino creado
18:30:34,espera,warning,15,Normal,3,,,V015 esperando cupo...
18:30:35,ingreso,success,15,Normal,2,,,V015 ingreso -> Espacio #4 | Espera: 0.0s
18:30:36,espera,warning,16,Discapacidad,2,,,V016 esperando cupo...
18:30:36,ingreso,success,16,Discapacidad,1,,,V016 ingreso -> Espacio #5 | Espera: 0.0s
18:30:42,salida,info,13,Normal,2,,12.29,V013 salio | Estacionado: 12.29s
18:30:43,salida,info,14,Normal,3,,12.15,V014 salio | Estacionado: 12.15s
18:30:45,salida,info,16,Discapacidad,4,,13.96,V016 salio | Estacionado: 13.96s
18:30:47,salida,info,12,Normal,5,,17.76,V012 salio | Estacionado: 17.76s
18:30:47,salida,info,15,Normal,6,,16.55,V015 salio | Estacionado: 16.55s
18:33:20,sistema,warning,,,6,,,Simulador detenido
