hora,tipo,nivel,vehiculo_id,vehiculo_tipo,espacios_libres,tiempo_espera_s,tiempo_estacion_s,mensaje
18:36:52,espera,warning,24,Normal,6,,,⏳ V024 esperando cupo...
18:36:53,ingreso,success,24,Normal,5,,,✅ V024 ingresó → Espacio #1 | Espera: 0.0s
18:36:58,vehiculo_nuevo,info,25,Normal,5,,,🚘 V025 [Normal] → En camino creado
18:36:59,espera,warning,25,Normal,5,,,⏳ V025 esperando cupo...
18:36:59,ingreso,success,25,Normal,4,,,✅ V025 ingresó → Espacio #2 | Espera: 0.0s
18:37:06,vehiculo_nuevo,info,26,Normal,4,,,🚘 V026 [Normal] → En camino creado
18:37:08,espera,warning,26,Normal,4,,,⏳ V026 esperando cupo...
18:37:08,ingreso,success,26,Normal,3,,,✅ V026 ingresó → Espacio #3 | Espera: 0.0s
18:37:10,salida,info,24,Normal,4,,17.52,V024 salio | Estacionado: 17.52s
18:37:14,salida,info,25,Normal,5,,15.15,V025 salio | Estacionado: 15.15s
18:37:16,vehiculo_nuevo,info,27,Normal,5,,,🚘 V027 [Normal] → En camino creado
18:37:18,espera,warning,27,Normal,5,,0.06,⏳ V027 esperando cupo...
18:37:18,ingreso,success,27,Normal,4,,0.06,✅ V027 ingresó → Espacio #1 | Espera: 0.0s
18:37:18,sistema,warning,,,4,,,🛑 Simulador detenido
18:37:18,salida,info,26,Normal,5,,10.85,V026 salio | Estacionado: 10.85s
18:37:18,salida,info,27,Normal,6,,0.06,V027 salio | Estacionado: 0.06s
