hora,tipo,nivel,vehiculo_id,vehiculo_tipo,espacios_libres,tiempo_espera_s,tiempo_estacion_s,mensaje
18:27:25,ingreso,success,15,Normal,1,,,✅ V015 ingresó → Espacio #4 | Espera: 0.0s
18:27:27,vehiculo_nuevo,info,17,Normal,1,,,🚘 V017 [Normal] → En camino creado
18:27:27,vehiculo_nuevo,info,18,Normal,1,,,🚘 V018 [Normal] → En camino creado
18:27:28,salida,info,13,Normal,2,,10.78,V013 salio | Estacionado: 10.78s
18:27:29,salida,info,14,Normal,3,,7.33,V014 salio | Estacionado: 7.33s
18:27:29,salida,info,16,Normal,4,,6.09,V016 salio | Estacionado: 6.09s
18:27:30,salida,info,12,Normal,5,,12.06,V012 salio | Estacionado: 12.06s
18:27:30,espera,warning,18,Normal,5,,,⏳ V018 esperando cupo...
18:27:31,ingreso,success,18,Normal,4,,,✅ V018 ingresó → Espacio #1 | Espera: 0.0s
18:27:31,espera,warning,17,Normal,4,,,⏳ V017 esperando cupo...
18:27:32,ingreso,success,17,Normal,3,,,✅ V017 ingresó → Espacio #2 | Espera: 0.0s
18:27:32,salida,info,15,Normal,4,,7.86,V015 salio | Estacionado: 7.86s
18:27:34,vehiculo_nuevo,info,19,Normal,4,,,🚘 V019 [Normal] → En camino creado
18:27:34,vehiculo_nuevo,info,20,Normal,4,,,🚘 V020 [Normal] → En camino creado
18:27:38,salida,info,18,Normal,5,,7.69,V018 salio | Estacionado: 7.69s
18:27:38,vehiculo_nuevo,info,21,Normal,5,,,🚘 V021 [Normal] → En camino creado
18:27:39,espera,warning,19,Normal,5,,,⏳ V019 esperando cupo...
18:27:39,ingreso,success,19,Normal,4,,,✅ V019 ingresó → Espacio #1 | Espera: 0.0s
18:27:40,vehiculo_nuevo,info,22,Discapacidad,4,,,🚘 V022 [Discapacidad] → En camino creado
18:27:41,espera,warning,20,Normal,4,,,⏳ V020 esperando cupo...
18:27:41,ingreso,success,20,Normal,3,,,✅ V020 ingresó → Espacio #3 | Espera: 0.0s
18:27:42,espera,warning,22,Discapacidad,3,,,⏳ V022 esperando cupo...
18:27:43,ingreso,success,22,Discapacidad,2,,,✅ V022 ingresó → Espacio #4 | Espera: 0.0s
18:27:44,espera,warning,21,Normal,2,,,⏳ V021 esperando cupo...
18:27:45,ingreso,success,21,Normal,1,,,✅ V021 ingresó → Espacio #5 | Espera: 0.0s
18:27:45,salida,info,17,Normal,2,,14.39,V017 salio | Estacionado: 14.39s
18:27:48,vehiculo_nuevo,info,23,Normal,2,,,🚘 V023 [Normal] → En camino creado
18:27:49,vehiculo_nuevo,info,24,Normal,2,,,🚘 V024 [Normal] → En camino creado
18:27:49,salida,info,19,Normal,3,,10.58,V019 salio | Estacionado: 10.58s
18:27:51,espera,warning,23,Normal,3,,,⏳ V023 esperando cupo...
18:27:51,ingreso,success,23,Normal,2,,,✅ V023 ingresó → Espacio #1 | Espera: 0.0s
18:27:52,salida,info,20,Normal,3,,11.89,V020 salio | Estacionado: 11.89s
18:27:52,vehiculo_nuevo,info,25,Discapacidad,3,,,🚘 V025 [Discapacidad] → En camino creado
18:27:53,espera,warning,24,Normal,3,,,⏳ V024 esperando cupo...
18:27:54,ingreso,success,24,Normal,2,,,✅ V024 ingresó → Espacio #2 | Espera: 0.0s
18:27:54,espera,warning,25,Discapacidad,2,,,⏳ V025 esperando cupo...
18:27:55,ingreso,success,25,Discapacidad,1,,,✅ V025 ingresó → Espacio #3 | Espera: 0.0s
18:27:55,salida,info,22,Discapacidad,2,,13.43,V022 salio | Estacionado: 13.43s
18:27:55,salida,info,21,Normal,3,,12.76,V021 salio | Estacionado: 12.76s
18:27:58,salida,info,23,Normal,4,,7.12,V023 salio | Estacionado: 7.12s
18:27:58,vehiculo_nuevo,info,26,Normal,4,,,🚘 V026 [Normal] → En camino creado
18:27:59,vehiculo_nuevo,info,27,Normal,4,,,🚘 V027 [Normal] → En camino creado
18:28:00,salida,info,24,Normal,5,,8.15,V024 salio | Estacionado: 8.15s
18:28:02,espera,warning,27,Normal,5,,,⏳ V027 esperando cupo...
18:28:02,ingreso,success,27,Normal,4,,,✅ V027 ingresó → Espacio #1 | Espera: 0.0s
18:28:02,vehiculo_nuevo,info,28,Normal,4,,,🚘 V028 [Normal] → En camino creado
18:28:04,espera,warning,26,Normal,4,,,⏳ V026 esperando cupo...
18:28:05,ingreso,success,26,Normal,3,,,✅ V026 ingresó → Espacio #2 | Espera: 0.0s
18:28:05,vehiculo_nuevo,info,29,Discapacidad,3,,,🚘 V029 [Discapacidad] → En camino creado
18:28:06,espera,warning,28,Normal,3,,,⏳ V028 esperando cupo...
18:28:06,ingreso,success,28,Normal,2,,,✅ V028 ingresó → Espacio #4 | Espera: 0.0s
18:28:07,salida,info,25,Discapacidad,3,,11.59,V025 salio | Estacionado: 11.59s
18:28:07,espera,warning,29,Discapacidad,3,,,⏳ V029 esperando cupo...
18:28:08,ingreso,success,29,Discapacidad,2,,,✅ V029 ingresó → Espacio #3 | Espera: 0.0s
18:28:08,salida,info,27,Normal,3,,7.54,V027 salio | Estacionado: 7.54s
18:28:10,vehiculo_nuevo,info,30,Normal,3,,,🚘 V030 [Normal] → En camino creado
18:28:11,vehiculo_nuevo,info,31,Normal,3,,,🚘 V031 [Normal] → En camino creado
18:28:12,salida,info,28,Normal,4,,7.23,V028 salio | Estacionado: 7.23s
18:28:13,espera,warning,30,Normal,4,,,⏳ V030 esperando cupo...
18:28:13,ingreso,success,30,Normal,3,,,✅ V030 ingresó → Espacio #1 | Espera: 0.0s
18:28:14,espera,warning,31,Normal,3,,,⏳ V031 esperando cupo...
18:28:14,ingreso,success,31,Normal,2,,,✅ V031 ingresó → Espacio #4 | Espera: 0.0s
18:28:15,salida,info,26,Normal,3,,10.85,V026 salio | Estacionado: 10.85s
18:28:16,vehiculo_nuevo,info,32,Normal,3,,,🚘 V032 [Normal] → En camino creado
18:28:17,vehiculo_nuevo,info,33,Normal,3,,,🚘 V033 [Normal] → En camino creado
18:28:19,espera,warning,32,Normal,3,,,⏳ V032 esperando cupo...
18:28:19,ingreso,success,32,Normal,2,,,✅ V032 ingresó → Espacio #2 | Espera: 0.0s
18:28:20,salida,info,29,Discapacidad,3,,14.98,V029 salio | Estacionado: 14.98s
18:28:21,vehiculo_nuevo,info,34,Discapacidad,3,,,🚘 V034 [Discapacidad] → En camino creado
18:28:22,vehiculo_nuevo,info,35,Normal,3,,,🚘 V035 [Normal] → En camino creado
18:28:23,espera,warning,33,Normal,3,,,⏳ V033 esperando cupo...
18:28:23,ingreso,success,33,Normal,2,,,✅ V033 ingresó → Espacio #3 | Espera: 0.0s
18:28:24,salida,info,30,Normal,3,,11.29,V030 salio | Estacionado: 11.29s
18:28:24,espera,warning,34,Discapacidad,3,,,⏳ V034 esperando cupo...
18:28:25,ingreso,success,34,Discapacidad,2,,,✅ V034 ingresó → Espacio #1 | Espera: 0.0s
18:28:26,salida,info,31,Normal,3,,12.93,V031 salio | Estacionado: 12.93s
18:28:26,espera,warning,35,Normal,3,,,⏳ V035 esperando cupo...
18:28:27,ingreso,success,35,Normal,2,,,✅ V035 ingresó → Espacio #4 | Espera: 0.0s
18:28:29,vehiculo_nuevo,info,36,Normal,2,,,🚘 V036 [Normal] → En camino creado
18:28:29,vehiculo_nuevo,info,37,Normal,2,,,🚘 V037 [Normal] → En camino creado
18:28:30,salida,info,32,Normal,3,,10.3,V032 salio | Estacionado: 10.3s
18:28:31,espera,warning,36,Normal,3,,0.1,⏳ V036 esperando cupo...
18:28:31,ingreso,success,36,Normal,2,,0.1,✅ V036 ingresó → Espacio #2 | Espera: 0.0s
18:28:31,salida,info,36,Normal,3,,0.1,V036 salio | Estacionado: 0.1s
18:28:31,salida,info,35,Normal,4,,4.87,V035 salio | Estacionado: 4.87s
18:28:31,salida,info,33,Normal,5,,8.78,V033 salio | Estacionado: 8.78s
18:28:31,sistema,warning,,,5,,,🛑 Simulador detenido
18:28:31,salida,info,34,Discapacidad,6,,7.1,V034 salio | Estacionado: 7.1s
